GAME_ID,GAME_EVENT_ID,PLAYER_NAME,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,LOC_X,LOC_Y,SHOT_DISTANCE,CALCULATED_DIST,SHOT_ANGLE,SHOT_VALUE,TARGET,ACTION_GROUP
0022500001,220,Chet Holmgren,Oklahoma City Thunder,2,8,29,Step Back Jump shot,2PT Field Goal,Mid-Range,181,139,22,22.821481108815,0.9159021965078366,2,1,Fadeaway/StepBack
0022500001,222,Amen Thompson,Houston Rockets,2,8,19,Driving Layup Shot,2PT Field Goal,Restricted Area,11,-4,1,1.1704699910719625,1.9195673303788037,2,0,Layup
0022500001,238,Ajay Mitchell,Oklahoma City Thunder,2,7,59,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,-102,80,12,12.963024338479041,-0.9056936403254024,2,0,Floater
0022500001,240,Reed Sheppard,Houston Rockets,2,7,42,Jump Shot,3PT Field Goal,Above the Break 3,-131,209,24,24.6661711661944,-0.5598885282090245,3,0,Standard Jump Shot
0022500001,243,Ajay Mitchell,Oklahoma City Thunder,2,7,25,Jump Shot,3PT Field Goal,Above the Break 3,194,164,25,25.403149411047444,0.869001716103621,3,1,Standard Jump Shot
0022500001,245,Kevin Durant,Houston Rockets,2,6,59,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),74,126,14,14.612323566086264,0.5310301048441823,2,0,Fadeaway/StepBack
0022500001,247,Reed Sheppard,Houston Rockets,2,6,54,Jump Bank Shot,3PT Field Goal,Above the Break 3,-18,263,26,26.36152499382386,-0.06833450057121246,3,1,Standard Jump Shot
0022500001,249,Isaiah Hartenstein,Oklahoma City Thunder,2,6,40,Jump Shot,3PT Field Goal,Left Corner 3,-229,-14,22,22.942754847663785,-1.6318557031530345,3,0,Standard Jump Shot
0022500001,255,Ajay Mitchell,Oklahoma City Thunder,2,6,20,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),-37,75,8,8.363013810822029,-0.45830006639165544,2,0,Floater
0022500001,258,Luguentz Dort,Oklahoma City Thunder,2,6,15,Jump Shot,3PT Field Goal,Above the Break 3,142,212,25,25.516269319788897,0.5901765131664918,3,0,Standard Jump Shot
0022500001,260,Steven Adams,Houston Rockets,2,6,7,Running Layup Shot,2PT Field Goal,Restricted Area,11,4,1,1.1704699910719625,1.2220253232109897,2,0,Layup
0022500001,263,Steven Adams,Houston Rockets,2,6,3,Tip Layup Shot,2PT Field Goal,Restricted Area,13,17,2,2.1400934559032696,0.6528466311007743,2,0,Layup
0022500001,265,Chet Holmgren,Oklahoma City Thunder,2,5,51,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),49,70,8,8.544588931013593,0.6107259643892086,2,0,Fadeaway/StepBack
0022500001,276,Shai Gilgeous-Alexander,Oklahoma City Thunder,2,5,31,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,9,162,16,16.224980739587952,0.05549850524571683,2,0,Fadeaway/StepBack
0022500001,278,Luguentz Dort,Oklahoma City Thunder,2,5,16,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,-210,60,21,21.840329667841555,-1.2924966677897853,2,0,Fadeaway/StepBack
0022500001,284,Ajay Mitchell,Oklahoma City Thunder,2,4,51,Jump Shot,3PT Field Goal,Above the Break 3,-207,168,26,26.659519875646673,-0.88902562339432,3,0,Standard Jump Shot
0022500001,286,Amen Thompson,Houston Rockets,2,4,35,Jump Shot,3PT Field Goal,Left Corner 3,-228,67,23,23.76404847663798,-1.2849823583573698,3,0,Standard Jump Shot
0022500001,288,Ajay Mitchell,Oklahoma City Thunder,2,4,27,Running Jump Shot,3PT Field Goal,Left Corner 3,-229,-3,22,22.901964981197573,-1.5838960141146736,3,1,Standard Jump Shot
0022500001,290,Reed Sheppard,Houston Rockets,2,4,6,Jump Shot,3PT Field Goal,Above the Break 3,-146,203,25,25.004999500099977,-0.6235037748201339,3,0,Standard Jump Shot
0022500001,296,Alperen Sengun,Houston Rockets,2,3,52,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,147,46,15,15.402921800749363,1.2675241617700412,2,0,Fadeaway/StepBack
0022500001,298,Ajay Mitchell,Oklahoma City Thunder,2,3,31,Jump Shot,3PT Field Goal,Above the Break 3,-132,225,26,26.08620324999405,-0.5305578870294475,3,0,Standard Jump Shot
0022500001,304,Jabari Smith Jr.,Houston Rockets,2,3,4,Jump Shot,3PT Field Goal,Left Corner 3,-224,-21,22,22.498222151983477,-1.664273107953486,3,0,Standard Jump Shot
0022500001,306,Alperen Sengun,Houston Rockets,2,3,2,Tip Layup Shot,2PT Field Goal,Restricted Area,0,0,0,0.0,0.0,2,0,Layup
0022500001,308,Kevin Durant,Houston Rockets,2,2,46,Pullup Jump shot,2PT Field Goal,Mid-Range,81,106,13,13.34053971921676,0.6524963684180753,2,1,Pullup
0022500001,313,Jaylin Williams,Oklahoma City Thunder,2,2,35,Jump Shot,3PT Field Goal,Above the Break 3,-185,180,25,25.811818998280614,-0.7990959367703141,3,0,Standard Jump Shot
0022500001,316,Kevin Durant,Houston Rockets,2,2,15,Pullup Jump shot,2PT Field Goal,Mid-Range,-45,192,19,19.720294115453754,-0.23021958727684372,2,1,Pullup
0022500001,317,Luguentz Dort,Oklahoma City Thunder,2,2,3,Jump Shot,3PT Field Goal,Above the Break 3,167,216,27,27.302930245671433,0.6581520750746778,3,0,Standard Jump Shot
0022500001,319,Jaylin Williams,Oklahoma City Thunder,2,1,58,Jump Shot,3PT Field Goal,Above the Break 3,-151,228,27,27.34684625327023,-0.5849600165874673,3,0,Standard Jump Shot
0022500001,321,Alperen Sengun,Houston Rockets,2,1,44,Jump Shot,3PT Field Goal,Above the Break 3,158,193,24,24.942533953069002,0.6860115983459126,3,1,Standard Jump Shot
0022500001,323,Jaylin Williams,Oklahoma City Thunder,2,1,32,Jump Shot,3PT Field Goal,Above the Break 3,-191,185,26,26.590599842801588,-0.8013542559441995,3,0,Standard Jump Shot
0022500001,330,Amen Thompson,Houston Rockets,2,1,9,Jump Shot,3PT Field Goal,Above the Break 3,-202,148,25,25.04156544627352,-0.9384768605941508,3,0,Standard Jump Shot
0022500001,332,Shai Gilgeous-Alexander,Oklahoma City Thunder,2,0,56,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,16,16,2,2.262741699796952,0.7853981633974483,2,1,Layup
0022500001,333,Kevin Durant,Houston Rockets,2,0,38,Jump Shot,2PT Field Goal,Mid-Range,-93,77,12,12.07393887677091,-0.8792393760267848,2,1,Standard Jump Shot
0022500001,335,Chet Holmgren,Oklahoma City Thunder,2,0,22,Jump Shot,3PT Field Goal,Above the Break 3,-225,143,26,26.659707425251316,-1.0046424832009924,3,0,Standard Jump Shot
0022500001,350,Ajay Mitchell,Oklahoma City Thunder,2,0,0,Pullup Jump shot,3PT Field Goal,Above the Break 3,219,126,25,25.265985039178663,1.0487047129666092,3,1,Pullup
0022500001,369,Chet Holmgren,Oklahoma City Thunder,3,11,47,Jump Shot,3PT Field Goal,Above the Break 3,169,192,25,25.578311124857326,0.7217722493145623,3,0,Standard Jump Shot
0022500001,371,Jabari Smith Jr.,Houston Rockets,3,11,31,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,-11,13,1,1.7029386365926402,-0.702256931509007,2,1,Layup
0022500001,372,Cason Wallace,Oklahoma City Thunder,3,11,16,Jump Shot,3PT Field Goal,Above the Break 3,-99,227,24,24.76489450815408,-0.41125437274825255,3,0,Standard Jump Shot
0022500001,374,Kevin Durant,Houston Rockets,3,11,2,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,82,5,8,8.21522975941635,1.5098961185169086,2,1,Fadeaway/StepBack
0022500001,375,Luguentz Dort,Oklahoma City Thunder,3,10,47,Jump Shot,2PT Field Goal,In The Paint (Non-RA),-77,58,9,9.640020746865641,-0.9252205321816416,2,0,Standard Jump Shot
0022500001,381,Amen Thompson,Houston Rockets,3,10,13,Driving Layup Shot,2PT Field Goal,Restricted Area,2,13,1,1.3152946437965904,0.15264932839526515,2,1,Layup
0022500001,385,Jabari Smith Jr.,Houston Rockets,3,9,46,Jump Shot,3PT Field Goal,Left Corner 3,-228,-35,23,23.06707610426601,-1.7231160573115236,3,0,Standard Jump Shot
0022500001,387,Shai Gilgeous-Alexander,Oklahoma City Thunder,3,9,39,Running Jump Shot,3PT Field Goal,Above the Break 3,15,248,24,24.845321491178176,0.060410276417721995,3,0,Standard Jump Shot
0022500001,392,Shai Gilgeous-Alexander,Oklahoma City Thunder,3,9,12,Jump Shot,2PT Field Goal,In The Paint (Non-RA),-75,95,12,12.103718436910205,-0.668289418830584,2,1,Standard Jump Shot
0022500001,396,Alex Caruso,Oklahoma City Thunder,3,8,55,Running Dunk Shot,2PT Field Goal,Restricted Area,-2,1,0,0.223606797749979,-1.1071487177940904,2,1,Dunk
0022500001,397,Jabari Smith Jr.,Houston Rockets,3,8,28,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),50,111,12,12.174152947946727,0.42322845795063435,2,0,Fadeaway/StepBack
0022500001,400,Shai Gilgeous-Alexander,Oklahoma City Thunder,3,8,17,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),56,113,12,12.611502686040232,0.46010152457376746,2,1,Pullup
0022500001,407,Cason Wallace,Oklahoma City Thunder,3,7,43,Jump Shot,3PT Field Goal,Above the Break 3,174,190,25,25.763540129415446,0.7414703963205584,3,1,Standard Jump Shot
0022500001,409,Alperen Sengun,Houston Rockets,3,7,25,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),64,55,8,8.438601779915912,0.8608847083313718,2,0,Floater
0022500001,417,Alperen Sengun,Houston Rockets,3,7,13,Driving Layup Shot,2PT Field Goal,Restricted Area,-16,17,2,2.3345235059857505,-0.7551044034786732,2,1,Layup
0022500001,418,Shai Gilgeous-Alexander,Oklahoma City Thunder,3,7,2,Pullup Jump shot,3PT Field Goal,Above the Break 3,59,237,24,24.423349483639626,0.24398561479390984,3,0,Pullup
0022500001,422,Chet Holmgren,Oklahoma City Thunder,3,6,52,Jump Shot,2PT Field Goal,In The Paint (Non-RA),-61,103,11,11.970797801316335,-0.5346889039760393,2,0,Standard Jump Shot
0022500001,428,Cason Wallace,Oklahoma City Thunder,3,6,37,Jump Shot,3PT Field Goal,Right Corner 3,229,-33,23,23.13655116909173,1.7139158746775895,3,0,Standard Jump Shot
0022500001,430,Alperen Sengun,Houston Rockets,3,6,24,Jump Shot,3PT Field Goal,Left Corner 3,-227,36,22,22.983689869122408,-1.4135158704101376,3,0,Standard Jump Shot
0022500001,445,Tari Eason,Houston Rockets,3,5,55,Jump Shot,3PT Field Goal,Right Corner 3,227,4,22,22.703523955544874,1.5531770048972708,3,0,Standard Jump Shot
0022500001,449,Aaron Wiggins,Oklahoma City Thunder,3,5,38,Running Jump Shot,3PT Field Goal,Left Corner 3,-225,-32,22,22.726416347501864,-1.712071103943601,3,0,Standard Jump Shot
0022500001,451,Luguentz Dort,Oklahoma City Thunder,3,5,33,Jump Shot,3PT Field Goal,Above the Break 3,135,230,26,26.669270706189174,0.5307734972029068,3,0,Standard Jump Shot
0022500001,453,Tari Eason,Houston Rockets,3,5,13,Jump Shot,3PT Field Goal,Above the Break 3,-53,262,26,26.730693967796647,-0.1995965834415855,3,0,Standard Jump Shot
0022500001,455,Shai Gilgeous-Alexander,Oklahoma City Thunder,3,5,3,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,13,-15,1,1.9849433241279208,2.427501954977635,2,1,Layup
0022500001,456,Reed Sheppard,Houston Rockets,3,4,47,Pullup Jump shot,2PT Field Goal,Mid-Range,-78,144,16,16.376812876747415,-0.4964227534048819,2,0,Pullup
0022500001,458,Steven Adams,Houston Rockets,3,4,43,Tip Layup Shot,2PT Field Goal,Restricted Area,0,0,0,0.0,0.0,2,0,Layup
0022500001,460,Steven Adams,Houston Rockets,3,4,41,Tip Layup Shot,2PT Field Goal,Restricted Area,0,0,0,0.0,0.0,2,1,Layup
0022500001,461,Cason Wallace,Oklahoma City Thunder,3,4,33,Driving Layup Shot,2PT Field Goal,Restricted Area,10,-2,1,1.0198039027185568,1.7681918866447774,2,1,Layup
0022500001,469,Cason Wallace,Oklahoma City Thunder,3,4,5,Jump Shot,3PT Field Goal,Right Corner 3,230,-15,23,23.04886114323222,1.6359214901292825,3,0,Standard Jump Shot
0022500001,473,Cason Wallace,Oklahoma City Thunder,3,3,52,Running Dunk Shot,2PT Field Goal,Restricted Area,9,1,0,0.9055385138137417,1.460139105621001,2,1,Dunk
0022500001,474,Reed Sheppard,Houston Rockets,3,3,36,Pullup Jump shot,3PT Field Goal,Above the Break 3,-184,248,30,30.88041450499005,-0.6383198080090459,3,0,Pullup
0022500001,476,Aaron Wiggins,Oklahoma City Thunder,3,3,26,Jump Shot,3PT Field Goal,Above the Break 3,105,239,26,26.104788832702706,0.41394586482597,3,1,Standard Jump Shot
0022500001,478,Amen Thompson,Houston Rockets,3,3,8,Jump Shot,3PT Field Goal,Above the Break 3,-132,230,26,26.518672666632465,-0.5210170194537028,3,0,Standard Jump Shot
0022500001,480,Kevin Durant,Houston Rockets,3,2,57,Jump Shot,3PT Field Goal,Above the Break 3,-135,233,26,26.92842364491468,-0.5251340666304362,3,0,Standard Jump Shot
0022500001,482,Aaron Wiggins,Oklahoma City Thunder,3,2,41,Driving Layup Shot,2PT Field Goal,Restricted Area,15,-15,2,2.121320343559643,2.356194490192345,2,0,Layup
0022500001,491,Tari Eason,Houston Rockets,3,2,22,Jump Shot,3PT Field Goal,Above the Break 3,-174,202,26,26.660832695172893,-0.711067276229783,3,0,Standard Jump Shot
0022500001,493,Reed Sheppard,Houston Rockets,3,2,15,Pullup Jump shot,2PT Field Goal,Mid-Range,143,20,14,14.43918280236108,1.4318375595232131,2,1,Pullup
0022500001,495,Alex Caruso,Oklahoma City Thunder,3,2,4,Jump Shot,3PT Field Goal,Above the Break 3,-195,147,24,24.420073709962466,-0.9248382204887861,3,1,Standard Jump Shot
0022500001,497,Alperen Sengun,Houston Rockets,3,1,48,Jump Shot,3PT Field Goal,Above the Break 3,-206,168,26,26.581948762270986,-0.8866549564274188,3,1,Standard Jump Shot
0022500001,499,Chet Holmgren,Oklahoma City Thunder,3,1,38,Jump Shot,3PT Field Goal,Above the Break 3,137,208,24,24.906424873915565,0.5824347323546457,3,0,Standard Jump Shot
0022500001,509,Tari Eason,Houston Rockets,3,1,5,Driving Layup Shot,2PT Field Goal,Restricted Area,21,20,2,2.9,0.8097835725701669,2,0,Layup
0022500001,511,Aaron Wiggins,Oklahoma City Thunder,3,0,53,Driving Dunk Shot,2PT Field Goal,Restricted Area,9,0,0,0.9,1.5707963267948966,2,1,Dunk
0022500001,521,Shai Gilgeous-Alexander,Oklahoma City Thunder,3,0,34,Driving Layup Shot,2PT Field Goal,Restricted Area,-7,3,0,0.7615773105863909,-1.1659045405098132,2,0,Layup
0022500001,526,Shai Gilgeous-Alexander,Oklahoma City Thunder,3,0,1,Pullup Jump shot,3PT Field Goal,Above the Break 3,-83,235,24,24.922680433693323,-0.3395151828901648,3,0,Pullup
0022500001,541,Reed Sheppard,Houston Rockets,4,11,38,Jump Shot,3PT Field Goal,Right Corner 3,222,-36,22,22.489997776789572,1.7315590674207313,3,0,Standard Jump Shot
0022500001,543,Ajay Mitchell,Oklahoma City Thunder,4,11,31,Running Dunk Shot,2PT Field Goal,Restricted Area,-10,-16,1,1.8867962264113207,-2.5829933382462307,2,1,Dunk
0022500001,545,Alperen Sengun,Houston Rockets,4,11,23,Jump Shot,3PT Field Goal,Above the Break 3,0,278,27,27.8,0.0,3,1,Standard Jump Shot
0022500001,547,Ajay Mitchell,Oklahoma City Thunder,4,11,3,Floating Jump shot,2PT Field Goal,Restricted Area,-39,6,3,3.945883931389772,-1.4181469983996315,2,1,Floater
0022500001,550,Josh Okogie,Houston Rockets,4,10,42,Jump Shot,3PT Field Goal,Right Corner 3,227,-22,22,22.806358762415364,1.6674108875601097,3,0,Standard Jump Shot
0022500001,552,Aaron Wiggins,Oklahoma City Thunder,4,10,32,Pullup Jump shot,3PT Field Goal,Above the Break 3,38,246,24,24.891765706755315,0.15326020186845465,3,0,Pullup
0022500001,554,Jabari Smith Jr.,Houston Rockets,4,10,7,Pullup Jump shot,2PT Field Goal,Mid-Range,-118,148,18,18.928285712129348,-0.6730907787048729,2,1,Pullup
0022500001,556,Alex Caruso,Oklahoma City Thunder,4,9,51,Jump Shot,3PT Field Goal,Above the Break 3,-192,152,24,24.488364584022346,-0.901157381118259,3,0,Standard Jump Shot
0022500001,559,Reed Sheppard,Houston Rockets,4,9,36,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),58,132,14,14.418044250174848,0.41399900261219985,2,0,Fadeaway/StepBack
